title,address,link,Word
Tierarztpraxis Melusina,"Bahnhofstrasse 37, 3427 Utzenstorf",https://www.local.ch/fr/d/utzenstorf/3427/veterinaire/tierarztpraxis-melusina-GEd4-hh0TJWU19fDdXMkAg,Vétérinaire
Tierarztpraxis Knecht,"Geerenstrasse 10, 8604 Volketswil",https://www.local.ch/fr/d/volketswil/8604/veterinaire/tierarztpraxis-knecht-Ke6mV-8uxckwllN0mVyOsQ,Vétérinaire
Tierarztpraxis Pfeffingerhof GmbH,"Hirslandweg 5, 4144 Arlesheim",https://www.local.ch/fr/d/arlesheim/4144/veterinaire/tierarztpraxis-pfeffingerhof-gmbh-1RGxA2FjmCLzfcOcPSvW7A,Vétérinaire
Tierarztpraxis Dammbühl AG,"Stettfurterstrasse 6, 9545 Wängi",https://www.local.ch/fr/d/waengi/9545/veterinaire/tierarztpraxis-dammbuehl-ag-EnHP_xcuCsPmXczZreYaGQ,Vétérinaire
Tierarztpraxis Kreuzberg AG,"Felsbachriet 6, 9473 Gams",https://www.local.ch/fr/d/gams/9473/veterinaire/tierarztpraxis-kreuzberg-ag-nY2GHE9hfIlMgTePzdBU3g,Vétérinaire
animedic Kleintierzentrum AG,"Chörenmattstrasse 73, 8965 Berikon",https://www.local.ch/fr/d/berikon/8965/veterinaire/animedic-kleintierzentrum-ag-7OHzAUiEQwlDCJsGn88XPA,Vétérinaire
Kleintierpraxis Julius Caesar,"Römerstrasse 47, 8400 Winterthour",https://www.local.ch/fr/d/winterthour/8400/veterinaire/kleintierpraxis-julius-caesar--_3_TFQ_pDHK84tRz_SOqA,Vétérinaire
Tierarzt Siebnen AG,"Glarnerstrasse 67, 8854 Siebnen",https://www.local.ch/fr/d/siebnen/8854/veterinaire/tierarzt-siebnen-ag-59UeeS3xiUzS5pZKKKwscQ,Vétérinaire
Ostéopathe animalier - Mélissa CHAVANNE (Cheval | Chien | Chat | Nac),"Chemin de Tirelonge 22, 1213 Onex",https://www.local.ch/fr/d/onex/1213/osteopathie-pour-animaux/osteopathe-animalier-melissa-chavanne-cheval-chien-chat-nac-7rnnrNNshNJRPtqbigafaQ,Vétérinaire
Spescha's Kleintierpraxis GmbH,"Bernstrasse 26, 3054 Schüpfen",https://www.local.ch/fr/d/schuepfen/3054/veterinaire/spescha-s-kleintierpraxis-gmbh-cxrMr-9sm5tDL3KJDy435A,Vétérinaire
MeikoVet Kleintierpraxis Hinwil,"Untere Bahnhofstrasse 2, 8340 Hinwil",https://www.local.ch/fr/d/hinwil/8340/veterinaire/meikovet-kleintierpraxis-hinwil-KgS7ec-Uunyx3Yi7pTMpCQ,Vétérinaire
Tierarztpraxis Handke + Frei,"Bahnhofstrasse 56, 7302 Landquart",https://www.local.ch/fr/d/landquart/7302/veterinaire/tierarztpraxis-handke-frei-qIsopkqywwscpONH0kYCSw,Vétérinaire
VET ON WHEELS,"Eggstrasse 17, 9055 Bühler",https://www.local.ch/fr/d/buehler/9055/veterinaire/vet-on-wheels-Z3ZgKgGNSqUqVrXnmMgA7w,Vétérinaire
Exotentierarzt,"Mohrhaldenstrasse 133, 4125 Riehen",https://www.local.ch/fr/d/riehen/4125/veterinaire/exotentierarzt-SdRGF6RdjXTKTNp_xsSZXA,Vétérinaire
Tierarztpraxis Spiegelberg AG,"Dorfstrasse 2, 4566 Halten",https://www.local.ch/fr/d/halten/4566/veterinaire/tierarztpraxis-spiegelberg-ag-IVGCt6d2pdcJ_vFhPU2Vlg,Vétérinaire
Kleintierpraxis Dr. S. Küng AG,"Landhusweg 2, 6215 Beromünster",https://www.local.ch/fr/d/beromuenster/6215/veterinaire/kleintierpraxis-dr-s-kueng-ag-ODOBL_ohOqjyzqUsWol7JQ,Vétérinaire
MeikoVet Kleintierpraxis Talgutzentrum,"Talgut-Zentrum 7, 3063 Ittigen",https://www.local.ch/fr/d/ittigen/3063/veterinaire/meikovet-kleintierpraxis-talgutzentrum-UolR3WtWBkEbPPGokQ8r0g,Vétérinaire
MeikoVet Kleintierpraxis Maienfeld,"Werkhofstrasse 8, 7304 Maienfeld",https://www.local.ch/fr/d/maienfeld/7304/veterinaire/meikovet-kleintierpraxis-maienfeld-w1x1awwf2DGhaIlKAn3iCA,Vétérinaire
Tierarztpraxis Talgarten,"Talgartenweg 1, 8630 Rüti ZH",https://www.local.ch/fr/d/rueti-zh/8630/veterinaire/tierarztpraxis-talgarten-vkrUa595Og0WVuowM8G5fQ,Vétérinaire
Tierarztpraxis Thöny AG,"Rheinstrasse 15, 9443 Widnau",https://www.local.ch/fr/d/widnau/9443/veterinaire/tierarztpraxis-thoeny-ag-0Gn3_AP7xmbQZJWnjlWIbg,Vétérinaire
Tierarztpraxis Wolfisberg Dr.med.vet. Urs Wolfisberg,"Sonneland 1, 6206 Neuenkirch",https://www.local.ch/fr/d/neuenkirch/6206/veterinaire/tierarztpraxis-wolfisberg-dr-med-vet-urs-wolfisberg-09sYQ8WP7emcQGV4k7zC0Q,Vétérinaire
Tierpraxis Thierstein,"Lebernstrasse 2, 4208 Nunningen",https://www.local.ch/fr/d/nunningen/4208/veterinaire/tierpraxis-thierstein-IuyIOWEXXdaopTcJQruHmA,Vétérinaire
Tierarzt Heimenschwand AG,"Badhus 19, 3615 Heimenschwand",https://www.local.ch/fr/d/heimenschwand/3615/veterinaire/tierarzt-heimenschwand-ag-ZDqNk5EyR7_ggMoaTczSzQ,Vétérinaire
Tierarztpraxis Zum Graf GmbH,"Ritterhausstrasse 7, 8608 Bubikon",https://www.local.ch/fr/d/bubikon/8608/veterinaire/tierarztpraxis-zum-graf-gmbh-ZkABrseYKWDmtm6y60EF9Q,Vétérinaire
Equine Sports Medicine Services GmbH,"Neuseeland 10, 9404 Rorschacherberg",https://www.local.ch/fr/d/rorschacherberg/9404/veterinaire/equine-sports-medicine-services-gmbh-8szzs5gjD4d26rT8ib8kpg,Vétérinaire
Tierarzt Dr. med. vet. Wendler,"Regensbergstrasse 308, 8050 Zurich",https://www.local.ch/fr/d/zurich/8050/veterinaire/tierarzt-dr-med-vet-wendler-l3kF_mJp6rvKGNNg7yTE0Q,Vétérinaire
Kleintierpraxis Dr. Patrick Schlegel,"Salamanderweg 2, 7320 Sargans",https://www.local.ch/fr/d/sargans/7320/veterinaire/kleintierpraxis-dr-patrick-schlegel-lmvWst86L3ZveBHqaPqzQQ,Vétérinaire
MeikoVet Kleintierpraxis Lyssach,"Bernstrasse 5, 3421 Lyssach",https://www.local.ch/fr/d/lyssach/3421/veterinaire/meikovet-kleintierpraxis-lyssach-uLAQHbobClhba2WzWvNoiw,Vétérinaire
Dr. med. vet. Hiltbrunner Urs,"Schulhausstrasse 1A, 3076 Worb",https://www.local.ch/fr/d/worb/3076/veterinaire/dr-med-vet-hiltbrunner-urs-CwmyPWzmznMi4CBV0MmuzQ,Vétérinaire
Kleintierpraxis im Fendler GmbH,"Fendler 34, 5524 Nesselnbach",https://www.local.ch/fr/d/nesselnbach/5524/veterinaire/kleintierpraxis-im-fendler-gmbh-rA66H_tQatIhS4KAQ1HjSA,Vétérinaire
Marigin Tierarztpraxis Au,"Unterortstrasse 75, 8804 Au ZH",https://www.local.ch/fr/d/au-zh/8804/veterinaire/marigin-tierarztpraxis-au-RZdHt7uVXw8NdRz41mi-Ng,Vétérinaire
Kleintierpraxis im Ländli GmbH,"Ländliweg 4A, 5400 Baden",https://www.local.ch/fr/d/baden/5400/veterinaire/kleintierpraxis-im-laendli-gmbh-2ZHluVk5H2D5Vsie2CB1nQ,Vétérinaire
KLEINTIERÄRZTE Meier/ Wegmann GmbH,"Alte Jonastrasse 83, 8640 Rapperswil SG",https://www.local.ch/fr/d/rapperswil-sg/8640/veterinaire/kleintierarzte-meier-wegmann-gmbh-mcV8lF8mXl9cvzUYCN-DAA,Vétérinaire
Basellandschaftliche Pferdeversicherung und Viehversicherung,"Strehlgasse 21, 4105 Biel-Benken BL",https://www.local.ch/fr/d/biel-benken-bl/4105/assurances/basellandschaftliche-pferdeversicherung-und-viehversicherung-qc-_4O215HMcW6MyDc2l6w,Vétérinaire
Akupunktur und Osteopathie für Tiere,"Lindentalstrasse 6A, 3067 Boll",https://www.local.ch/fr/d/boll/3067/veterinaire/akupunktur-und-osteopathie-fuer-tiere-LBhCKT5dPvTQB7E_jvKP4g,Vétérinaire
TIERARZTPRAXIS im blauen Haus AG,"Kirchbergstrasse 42, 3400 Berthoud",https://www.local.ch/fr/d/berthoud/3400/veterinaire/tierarztpraxis-im-blauen-haus-ag-weMwgShxJ_9_mRSfjoQx6A,Vétérinaire
Grommersch Benoit,"Rue de Villa 4, 3960 Sierre",https://www.local.ch/fr/d/sierre/3960/veterinaire/grommersch-benoit-bfCA4J7c-S_cr_5M-Ox-yA,Vétérinaire
Dr. med. vet. Bachmann Barbara,"Tannstrasse 55, 8307 Effretikon",https://www.local.ch/fr/d/effretikon/8307/veterinaire/dr-med-vet-bachmann-barbara-LTp1hWao6_wu-vhTpe8_dg,Vétérinaire
Marigin Tierarztpraxis Langnau a. Albis,"Spinnereistrasse 16, 8135 Langnau am Albis",https://www.local.ch/fr/d/langnau-am-albis/8135/veterinaire/marigin-tierarztpraxis-langnau-a-albis-jme3z8uavq7VooXDL56bUw,Vétérinaire
tierarztpraxis calanda ag,"Kasernenstrasse 36, 7000 Coire",https://www.local.ch/fr/d/coire/7000/veterinaire/tierarztpraxis-calanda-ag-5PlQUAlwisy4nxo73HSklg,Vétérinaire
Kleintierpraxis Altnau AG,"Kirchstrasse 9, 8595 Altnau",https://www.local.ch/fr/d/altnau/8595/veterinaire/kleintierpraxis-altnau-ag-bIwaJVkylxhrJVi78iQekA,Vétérinaire
Kleintierpraxis mit Herz GmbH,"Seebühlstrasse 2A, 8472 Seuzach",https://www.local.ch/fr/d/seuzach/8472/veterinaire/kleintierpraxis-mit-herz-gmbh-aaDSxuqBpnFJ8pflv9zKhA,Vétérinaire
Tierarztpraxis chliundgross der nuravet ag,"Chäsimatt 8, 6343 Rotkreuz",https://www.local.ch/fr/d/rotkreuz/6343/veterinaire/tierarztpraxis-chliundgross-der-nuravet-ag-T9wR7cTW0FEN6RZF4fZSkw,Vétérinaire
Tierarztpraxis Stadt St.Gallen West (Petsana GmbH),"Zürcher Strasse 234, 9014 Saint-Gall",https://www.local.ch/fr/d/saint-gall/9014/veterinaire/tierarztpraxis-stadt-st-gallen-west-petsana-gmbh-7tWtNeI0fv2YectKmwIeQQ,Vétérinaire
MeikoVet Kleintierpraxis Frauenfeld,"Schaffhauserstrasse 74, 8500 Frauenfeld",https://www.local.ch/fr/d/frauenfeld/8500/veterinaire/meikovet-kleintierpraxis-frauenfeld-jD1fxQgsLAtBRvNBa3X4TA,Vétérinaire
Simmevet AG,"Simmentalstrasse 28G, 3752 Wimmis",https://www.local.ch/fr/d/wimmis/3752/veterinaire/simmevet-ag-DR_QAbakdOUCurK8D6RZEA,Vétérinaire
Abgottspon Silvan und Christine,"Hinterer Steisteg 24, 6430 Schwytz",https://www.local.ch/fr/d/schwytz/6430/veterinaire/abgottspon-silvan-und-christine-m5yINJXmm_7zlZVffc3kdQ,Vétérinaire
Aguesse Vincent,"Dos les Laves 124, 2718 Lajoux JU",https://www.local.ch/fr/d/lajoux-ju/2718/veterinaire/aguesse-vincent-s_whfOHBlCCxvVe_UxqTiQ,Vétérinaire
Akupunktur und Chiropraktik für Tiere,"Hintere Ringstrasse 3, 3377 Walliswil b. Wangen",https://www.local.ch/fr/d/walliswil-b-wangen/3377/veterinaire/akupunktur-und-chiropraktik-fuer-tiere-reuTkjdQNWyshOcy8BNJbw,Vétérinaire
Alpinvet,"Adelbodenstrasse 10, 3714 Frutigen",https://www.local.ch/fr/d/frutigen/3714/veterinaire/alpinvet-o4dKUqELqrhdEGX8BRHOrw,Vétérinaire
ANIMA' Veterinari Tierarztpraxis,"Via Santeri 12, 7130 Ilanz",https://www.local.ch/fr/d/ilanz/7130/veterinaire/anima-veterinari-tierarztpraxis-0_oj0_VfZVXdVixxHfCW-w,Vétérinaire
ANIMAL Kleintierpraxis,"Kantonsstrasse 41C, 3930 Viège",https://www.local.ch/fr/d/viege/3930/veterinaire/animal-kleintierpraxis-w-ptOzY4OaBbZVorLYRN8w,Vétérinaire
Binda Athos,"Via Signù, 6537 Grono",https://www.local.ch/fr/d/grono/6537/veterinaire/binda-athos-xYO5pEM3eKr-WuFBqyZfWA,Vétérinaire
Dr méd. vét. Blecha Anne,"Route de la Dôle 65, 1276 Gingins",https://www.local.ch/fr/d/gingins/1276/veterinaire/dr-med-vet-blecha-anne-wS-SpIezbIVABKFM-0CFUQ,Vétérinaire
Bucher Pascal,"Bahnhofstrasse 13A, 6285 Hitzkirch",https://www.local.ch/fr/d/hitzkirch/6285/veterinaire/bucher-pascal-NHDGIJ3A0sTr04G81Dgdzw,Vétérinaire
Clottu Ophélie,"Chemin d'Entre-Roches 12, 2073 Enges",https://www.local.ch/fr/d/enges/2073/veterinaire/clottu-ophelie-TdXWix7lU_7bGxw0T2EhHQ,Vétérinaire
Dr. med. vet. Deiss Erwin,"Schwarz Strässle 25, 9494 Schaan",https://www.local.ch/fr/d/schaan/9494/veterinaire/dr-med-vet-deiss-erwin-kR9FvZLT1vV_YWjhT9xzjA,Vétérinaire
Dr. med. vet. Die Fahrende Kleintierpraxis,"Grabenackerstrasse 10, 6312 Steinhausen",https://www.local.ch/fr/d/steinhausen/6312/veterinaire/dr-med-vet-die-fahrende-kleintierpraxis-6jkmmFTQQZ69RYJYxzWcMA,Vétérinaire
Dr. Steiner Luzia,"Bahnmatt 27, 6340 Baar",https://www.local.ch/fr/d/baar/6340/veterinaire/dr-steiner-luzia-VEGqkY-2iriAXLgKUuQO3Q,Vétérinaire
Dres. med. vet. P. & R. Meier Tierärzte,"Blumenhaldenstrasse 7, 9320 Arbon",https://www.local.ch/fr/d/arbon/9320/veterinaire/dres-med-vet-p-r-meier-tieraerzte-11Al-D4fk7H20huE90fLPA,Vétérinaire
Dr. med. vet. Edelmann-Wolf Christoph,"Neueneggstrasse 10, 3177 Laupen BE",https://www.local.ch/fr/d/laupen-be/3177/veterinaire/dr-med-vet-edelmann-wolf-christoph-X04UX2S477usbPX1hTzdWg,Vétérinaire
Emmevet AG,"Rüegsaustrasse 12, 3415 Rüegsauschachen",https://www.local.ch/fr/d/rueegsauschachen/3415/veterinaire/emmevet-ag-472Zvvb9_0vO5bv3ZhYZ_A,Vétérinaire
Fässler Grosstierpraxis AG,"Dorf 27, 9063 Stein AR",https://www.local.ch/fr/d/stein-ar/9063/veterinaire/faessler-grosstierpraxis-ag-9G-ITasTF4lAQ6b1hYLo7g,Vétérinaire
Dr. med. vet. Fraefel Dominique,"Witikonerstrasse 299, 8053 Zurich",https://www.local.ch/fr/d/zurich/8053/veterinaire/dr-med-vet-fraefel-dominique-tlrcIsBquX4yEsM0KUYdYw,Vétérinaire
Güldenstein Angelika,"Wendelinsgasse 20, 4125 Riehen",https://www.local.ch/fr/d/riehen/4125/veterinaire/gueldenstein-angelika-898gx3TPu1Mz_gzigVQL1w,Vétérinaire
Güldenstein Angelika,"Wendelinsgasse 20, 4125 Riehen",https://www.local.ch/fr/d/riehen/4125/veterinaire/gueldenstein-angelika-OJ3QSfcbbb5-v3L-o07gbQ,Vétérinaire
haustierpraxis in hausen,"Albisstrasse 6, 8915 Hausen am Albis",https://www.local.ch/fr/d/hausen-am-albis/8915/veterinaire/haustierpraxis-in-hausen-J9pIRc4FuNkViuU0zn1WfQ,Vétérinaire
Hilti Martin,"Schwarz Strässle 25, 9494 Schaan",https://www.local.ch/fr/d/schaan/9494/veterinaire/hilti-martin-f_GcPHuUMIWAg98ooy3Gmg,Vétérinaire
Jäggin + Schwendner GmbH,"Amselweg 14, 4108 Witterswil",https://www.local.ch/fr/d/witterswil/4108/veterinaire/jaeggin-schwendner-gmbh-35q8u0K47-Qp_yY7zoW7Wg,Vétérinaire
Kleintierpraxis Bütikofer GmbH,"Aarbergstrasse 5, 3294 Büren an der Aare",https://www.local.ch/fr/d/bueren-an-der-aare/3294/veterinaire/kleintierpraxis-buetikofer-gmbh-8WZAhwG9cC2gIMFsurJ2QA,Vétérinaire
Kleintierpraxis Gelbe Pfote AG,"Dennliweg 21, 4900 Langenthal",https://www.local.ch/fr/d/langenthal/4900/veterinaire/kleintierpraxis-gelbe-pfote-ag-0E4i74B3rGOZwczV1WbgyQ,Vétérinaire
Kleintierpraxis Gerzensee,"Rütigässli 1, 3115 Gerzensee",https://www.local.ch/fr/d/gerzensee/3115/therapie-complementaire/kleintierpraxis-gerzensee-ulO3HLTwJm4seL0l3L2W7g,Vétérinaire
Kleintierpraxis Hohenklingen GmbH,"Hohenklingenstrasse 45, 8049 Zurich",https://www.local.ch/fr/d/zurich/8049/veterinaire/kleintierpraxis-hohenklingen-gmbh-x3bndmuS9pjZ6tWUMNyMRQ,Vétérinaire
Kleintierpraxis Kreis 2 GmbH,"Mutschellenstrasse 77, 8038 Zurich",https://www.local.ch/fr/d/zurich/8038/veterinaire/kleintierpraxis-kreis-2-gmbh-iIme2gggmWLsJvDQUGgNYw,Vétérinaire
Kleintierpraxis Mühlebach GmbH,"Mühlebachstrasse 48, 8008 Zurich",https://www.local.ch/fr/d/zurich/8008/veterinaire/kleintierpraxis-muehlebach-gmbh-dPxtIsPk2hbl-z8k6af6-w,Vétérinaire
Kleintierpraxis myVets - A. Lierau,"Knonauerstrasse 54, 6330 Cham",https://www.local.ch/fr/d/cham/6330/veterinaire/kleintierpraxis-myvets-a-lierau-B-L6_476_U_zEZixKTgRIg,Vétérinaire
Kleintierpraxis Pfötliteam,"Reussacherstrasse 28, 6460 Altdorf UR",https://www.local.ch/fr/d/altdorf-ur/6460/veterinaire/kleintierpraxis-pfoetliteam-5O2lzaaeiSIsXzJgnEXhMg,Vétérinaire
Kleintierpraxis Steinhalden,"Limmattalstrasse 61, 8954 Geroldswil",https://www.local.ch/fr/d/geroldswil/8954/veterinaire/kleintierpraxis-steinhalden-QxsIOP--C9LSfKZibsMXUw,Vétérinaire
Kleintierpraxis Zampa,"Bottmingerstrasse 17, 4102 Binningen",https://www.local.ch/fr/d/binningen/4102/veterinaire/kleintierpraxis-zampa-uA-0qIxvcSTI-j3-uREKRw,Vétérinaire
Dr méd. vét. Künzle Florence,"Route des Plaines-du-Loup 38, 1018 Lausanne",https://www.local.ch/fr/d/lausanne/1018/veterinaire/dr-med-vet-kuenzle-florence-EXTr9A0qS18pU976Agw4aQ,Vétérinaire
"Lachat Joël , Véto Équin","Le Cerisier 80, 2300 La Chaux-de-Fonds",https://www.local.ch/fr/d/la-chaux-de-fonds/2300/veterinaire/lachat-joel-veto-equin-36Mqy2-yQEkXYUacbeiCwg,Vétérinaire
M. Van den Broek,"Gartematt 5, 8180 Bülach",https://www.local.ch/fr/d/buelach/8180/veterinaire/m-van-den-broek-tMnGXhU9ju7q61xJYSftXw,Vétérinaire
Palmieri Joseph,"Rue du Jura 7, 1196 Gland",https://www.local.ch/fr/d/gland/1196/veterinaire/palmieri-joseph-pUTDZLF75_UswUVXxUHrFw,Vétérinaire
Pferdeklinik Niederlenz AG,"Hummelweg 10, 5702 Niederlenz",https://www.local.ch/fr/d/niederlenz/5702/veterinaire/pferdeklinik-niederlenz-ag-S3OTCI2kzFLmYTK0C323Fg,Vétérinaire
Pratcha Veterinaria Jaura,"Via Chasuras 15, 7532 Tschierv",https://www.local.ch/fr/d/tschierv/7532/veterinaire/pratcha-veterinaria-jaura-RvoOE58Z0p5P0-EyDjNo9g,Vétérinaire
Pratique Équine Berruex,"Derrière la Ville 1, 1420 Fiez",https://www.local.ch/fr/d/fiez/1420/veterinaire/pratique-equine-berruex-Lym5rEVnI2FikxEIlvmG1Q,Vétérinaire
Praxis für Tierakupunktur,"Forchstrasse 153, 8132 Egg b. Zürich",https://www.local.ch/fr/d/egg-b-zuerich/8132/veterinaire/praxis-fuer-tierakupunktur-JQIAz7Q3_Wsz3FRuEJx6-w,Vétérinaire
Dr. med. vet. Schmid Isabelle Annette,"Binningerstrasse 47, 4153 Reinach BL",https://www.local.ch/fr/d/reinach-bl/4153/veterinaire/dr-med-vet-schmid-isabelle-annette-ndOSWpkcTBtjlEZrWBySqw,Vétérinaire
SiVet AG,"Aarwangenstrasse 15, 4900 Langenthal",https://www.local.ch/fr/d/langenthal/4900/veterinaire/sivet-ag-S5HVJnaIN27zI7aj18nZCw,Vétérinaire
Studio Veterinario Panda Sagl,"Via Carlo Battaglini 34, 6950 Tesserete",https://www.local.ch/fr/d/tesserete/6950/veterinaire/studio-veterinario-panda-sagl-a8UfJrERaDkUt8DJHzqhpA,Vétérinaire
Tierakupunktur & Schmerztherapie Kalchofner,"Dorfstrasse 19, 8037 Zurich",https://www.local.ch/fr/d/zurich/8037/veterinaire/tierakupunktur-schmerztherapie-kalchofner-Ebe7RoDMD7qiikAv2Y7fDQ,Vétérinaire
Tierarzt-mobil Gruner AG,"Rebenhöhe 5, 5612 Villmergen",https://www.local.ch/fr/d/villmergen/5612/veterinaire/tierarzt-mobil-gruner-ag-tNLHyajj2mF2u_Db8gEQtg,Vétérinaire
Tierarzt-zuhaus,"Schalmstrasse 11, 8575 Bürglen TG",https://www.local.ch/fr/d/buerglen-tg/8575/veterinaire/tierarzt-zuhaus-ycLNLRTcYWMUXbRE3Ta-WA,Vétérinaire
Tierärztliche Gemeinschaftspraxis Zücken AG,"Zückerain 5, 6017 Ruswil",https://www.local.ch/fr/d/ruswil/6017/veterinaire/tieraerztliche-gemeinschaftspraxis-zuecken-ag-w5zKZ-h42ivOKqBWUER4Ow,Vétérinaire
Tierarztpraxis am Arenenberg AG,"Arenenbergstrasse 33, 8268 Salenstein",https://www.local.ch/fr/d/salenstein/8268/veterinaire/tierarztpraxis-am-arenenberg-ag-X57KvYuvz54UBmOMjNdMLg,Vétérinaire
Tierarztpraxis Berchtold,"Schützengasse 70, 2502 Bienne",https://www.local.ch/fr/d/bienne/2502/veterinaire/tierarztpraxis-berchtold-NSXfp4_yv-5lTjETw53uAw,Vétérinaire
Tierarztpraxis Berghof GmbH,"Mülacher 3, 6024 Hildisrieden",https://www.local.ch/fr/d/hildisrieden/6024/veterinaire/tierarztpraxis-berghof-gmbh-Pnpn1YSYFVzbMqu0jAhcyg,Vétérinaire
Tierarztpraxis buchsi-vet AG,"Lindenweg 2, 3360 Herzogenbuchsee",https://www.local.ch/fr/d/herzogenbuchsee/3360/veterinaire/tierarztpraxis-buchsi-vet-ag-xoNSuPo7KU8kCEllQ_0WJA,Vétérinaire
Tierarztpraxis CareVet AG,"Einschlagweg 32, 4632 Trimbach",https://www.local.ch/fr/d/trimbach/4632/veterinaire/tierarztpraxis-carevet-ag-pN0D7uayBqKf5mJgmk9jbA,Vétérinaire
Tierarztpraxis Dr. Martina Ruchti,"Dorfstrasse 7, 3324 Hindelbank",https://www.local.ch/fr/d/hindelbank/3324/veterinaire/tierarztpraxis-dr-martina-ruchti-O7ailutALtgWGcohEJOQ8A,Vétérinaire
Tierarztpraxis Für Klass. Homöopathie,"Grossbühlstrasse 4, 4118 Rodersdorf",https://www.local.ch/fr/d/rodersdorf/4118/veterinaire/tierarztpraxis-fuer-klass-homoeopathie-GK0Wyv-7xpITSvlhjL434A,Vétérinaire
Tierarztpraxis ir EY,"Erlenstrasse 14, 3665 Wattenwil",https://www.local.ch/fr/d/wattenwil/3665/veterinaire/tierarztpraxis-ir-ey-MkZ904aIyttm7mnT7shjQQ,Vétérinaire
Tierarztpraxis Stocken,"Hinterrütistrasse 1, 8625 Gossau ZH",https://www.local.ch/fr/d/gossau-zh/8625/veterinaire/tierarztpraxis-stocken-ptfgZqCqUfgvFmIMce-ujw,Vétérinaire
Tierarztpraxis Viamala AG,"Hasensprungstrasse 21, 7430 Thusis",https://www.local.ch/fr/d/thusis/7430/veterinaire/tierarztpraxis-viamala-ag-BtpR3gYxU-mlUX_8bGc5bQ,Vétérinaire
Tierarztpraxis Wetli,"Leigrüppenstrasse 37, 8932 Mettmenstetten",https://www.local.ch/fr/d/mettmenstetten/8932/veterinaire/tierarztpraxis-wetli-SWQQ7ON8e8vEZ-Y1LqOggw,Vétérinaire
Tiermed AG,"Kamelienweg 3, 4562 Biberist",https://www.local.ch/fr/d/biberist/4562/veterinaire/tiermed-ag-VwJSuCFUgjv9qts45DqmEQ,Vétérinaire
Vetchiropraxis,"Bolandstrasse 11, 5634 Merenschwand",https://www.local.ch/fr/d/merenschwand/5634/veterinaire/vetchiropraxis-3Y3v2sIbr3RsPabqtSw2_g,Vétérinaire
Waedivet Tierarztpraxis,"Blumenstrasse 12, 8820 Wädenswil",https://www.local.ch/fr/d/waedenswil/8820/veterinaire/waedivet-tierarztpraxis-sP5DYSi97Zke60mJUrN0iQ,Vétérinaire
Dr. med. vet. Zimmerli Daniel,"Staatsstrasse 100A, 3626 Hünibach",https://www.local.ch/fr/d/huenibach/3626/veterinaire/dr-med-vet-zimmerli-daniel-rYykBg39Bm-i_3dQkY6cXA,Vétérinaire
ACR Kleintierpraxis,"Steigstrasse 26, 8406 Winterthour",https://www.local.ch/fr/d/winterthour/8406/veterinaire/acr-kleintierpraxis-2RmtrBDPVXM-T2sQHII4dQ,Vétérinaire
Animacu GmbH,"Bühl 2637, 9650 Nesslau",https://www.local.ch/fr/d/nesslau/9650/veterinaire/animacu-gmbh-IAf0CeTJHyonpm_ndWEfqA,Vétérinaire
Bergpraxis Animal GmbH,"Spitzhornweg 2b, 3792 Gessenay",https://www.local.ch/fr/d/gessenay/3792/veterinaire/bergpraxis-animal-gmbh-4ItHbO_l4UMhr0TWKwXnxA,Vétérinaire
Bigler Ueli,"Tiergartenstrasse 38, 4415 Lausen",https://www.local.ch/fr/d/lausen/4415/veterinaire/bigler-ueli-R6omlQugHZtNPqduCN_Nhw,Vétérinaire
Dr. med. vet. Blaser Diana,"Büelstrasse 14, 8545 Rickenbach ZH",https://www.local.ch/fr/d/rickenbach-zh/8545/veterinaire/dr-med-vet-blaser-diana-uR0dk3wTCmXCjAwdXnrR-Q,Vétérinaire
Cabivet,"Rue de la Prulay 2BIS, 1217 Meyrin",https://www.local.ch/fr/d/meyrin/1217/veterinaire/cabivet-KaLtl9GoPBw_T7PiqX1Fqg,Vétérinaire
Chattyvet Sàrl,"Chemin de Champs de Croix 15, 1955 St-Pierre-de-Clages",https://www.local.ch/fr/d/st-pierre-de-clages/1955/veterinaire/chattyvet-sarl-HvT7P1hspZaFsdhAEm9WLg,Vétérinaire
Clinica Veterinaria Acacia Sagl,"Via San Salvatore 4, 6900 Paradiso",https://www.local.ch/fr/d/paradiso/6900/veterinaire/clinica-veterinaria-acacia-sagl-IK3yEdDZgxib2rl018K7Ng,Vétérinaire
CM-EquiVet Sàrl,"Route de la Joretta 128, 1625 Sâles",https://www.local.ch/fr/d/sales-gruyere/1625/veterinaire/cm-equivet-sarl-AGgG_ePSAouYF1btB6Kf7Q,Vétérinaire
Dahn Michael,"Au Village 6B, 1277 Borex",https://www.local.ch/fr/d/borex/1277/veterinaire/dahn-michael-Y6mb5W9VPEg4kXxBrWGCAQ,Vétérinaire
DogSana Praxis für Hundephysiotherapie,"Seebuchtstrasse 37, 6374 Buochs",https://www.local.ch/fr/d/buochs/6374/veterinaire/dogsana-praxis-fuer-hundephysiotherapie-Xl0fn42E1jc6ejIZakJ8Zw,Vétérinaire
Gamavet,"Rue du Pont 1, 2400 Le Locle",https://www.local.ch/fr/d/le-locle/2400/veterinaire/gamavet-vJqRaJOYCYB_3SoFJANmbQ,Vétérinaire
Dr. med. vet. Glaus Daniela,"Schubertstrasse 1, 9008 Saint-Gall",https://www.local.ch/fr/d/saint-gall/9008/veterinaire/dr-med-vet-glaus-daniela-dIhkVQlNfpP4SgCP1AMpYg,Vétérinaire
